,stop_code,stop_name,stop_desc,stop_lat,stop_lon
785,517,"Бойчука, Кіноцентр (517)","вул. Княгині Ольги, 49",49.813021,24.000467999999998
786,519-01,Аквапарк-висадка (519-01),"вул. Княгині Ольги, 69",49.807125,23.998851000000002
787,519,Аквапарк (519),"вул. Княгині Ольги, 69",49.807142,23.999028
788,516,"Бойчука, Кіноцентр (516)","вул. Княгині Ольги, 42",49.813339,24.000768
789,524,Аркаса (524),"вул. Княгині Ольги, 9",49.817564000000004,24.003247
790,294,Шумського (294),"вул. Княгині Ольги, 5а",49.822515,24.00664
791,468,Горбачевського (468),"вул. Сахарова, 50",49.827033,24.010921
792,466,Сахарова (466),"вул. Сахарова, 6",49.832041,24.01771
793,291-1,Ш. Руставелі (291-1),"Ш. Руставелі, 6",49.833343,24.035221
794,314,Три слони (314),"Кільцева дорога, навпроти ТЦ""Три слони""",49.830034999999995,23.905842
795,314-01,Три слони (314-01),"Кільцева дорога, навпроти ТЦ ""Три слони""",49.830696,23.906373000000002
796,764,Духновича (764),"вул. Кривчицька Дорога, 103",49.84711,24.08146
797,234,Кривчиці (234),"вул. Кривчицька Дорога, 53",49.844255,24.073829
798,235,Шевченківський гай (235),"вул. Кривчицька Дорога, 19А",49.842328,24.069032999999997
799,277,Професорська колонія (277),вул. П. Ніщинського 28,49.839375,24.06671
800,646,Торфяна (646),"вул. Замарстинівська, 122",49.861364,24.026759
801,571,Міртова (571),вул. А. Лінкольна 4А,49.864602000000005,24.028382
802,572,Лінкольна (572),вул. А. Лінкольна (навпроти № 45),49.866572999999995,24.041219
803,660,Миколайчука (660),вул. І. Миколайчука,49.865712,24.044266
804,570,Лінкольна (570),"вул. А. Лінкольна, 45",49.866649,24.04117
805,573,Міртова (573),вул. А. Лінкольна (навпроти № 4А),49.864477,24.028044
806,647,Торфяна (647),"вул. Замарстинівська, 132",49.862178,24.026669000000002
807,276,Професорська колонія (276),"вул. П. Ніщинського, 25",49.839702,24.066654
808,232,Шевченківський гай (232),"вул. Кривчицька Дорога, 16",49.842276,24.06921
809,233,Кривчиці (233),"вул. Кривчицька Дорога, 46",49.844116,24.07369
810,765,Духновича (765),"вул. Кривчицька Дорога, 76",49.847136,24.081429999999997
811,655-1,Рясне-2 (655-1),"вул. І. Величковського, 2",49.875596,23.938308
812,664,Дитяча лікарня (664),"вул. П. Орлика, 8",49.876284000000005,24.038923
813,665,Дитяча лікарня (665),"вул. П. Орлика, 8",49.876309,24.036509
814,1071,"Брюховичі, Смолиста (1071)","смт. Брюховичі, вул. Смолиста",49.894824,23.946692000000002
815,1089,"Брюховичі, Вербова (1089)","смт. Брюховичі, вул. Львівська",49.914064,23.965462
816,1075,"Брюховичі, Січових Стрільців (1075)","смт. Брюховичі, вул. Січових Стрільців",49.9173,23.968314000000003
817,1091,"Брюховичі, Під Осовою (1091)","смт. Брюховичі, вул. Під Осовою, 2",49.919067,23.97279
818,1093,"Брюховичі, Гамулецька (1093)","смт. Брюховичі, вул. Під Осовою",49.922086,23.982523999999998
819,1328,"Воля-Гомулецька, Альбатрос (1328)","с. Воля-Гомулецька, вул. Зелена",49.924068,23.99045
820,1325,"Воля-Гомулецька, Центр (1325)","с. Воля-Гомулецька, вул. Зелена",49.927715,23.990262
821,1323,"Воля-Гомулецька, Церква (1323)","с. Воля-Гомулецька, вул. Зелена",49.929936,24.005304000000002
822,1321,"Воля-Гомулецька, Народний Дім (1321)","с. Воля-Гомулецька, вул. Зелена",49.931438,24.006370999999998
823,1320,"Воля-Гомулецька, Народний Дім (1320)","с. Воля-Гомулецька, вул. Зелена",49.931517,24.006275
824,1322,"Воля-Гомулецька, Церква (1322)","с. Воля-Гомулецька, вул. Зелена",49.930084,24.005288
825,1324,"Воля-Гомулецька, Центр (1324)","с. Воля-Гомулецька, вул. Зелена",49.927712,23.989913
826,1329,"Воля-Гомулецька, Альбатрос (1329)","с. Воля-Гомулецька, вул. Зелена",49.923846999999995,23.989527
827,1074,"Брюховичі, Гамулецька (1074)","смт. Брюховичі, вул. Під Осовою, 2",49.922048,23.982307000000002
828,1090,"Брюховичі, Під Осовою (1090)","смт. Брюховичі, вул. Під Осовою, 2",49.91904,23.97249
829,1076,"Брюховичі, Січових Стрільців (1076)",вул. Січових Стрільців,49.917327,23.968142999999998
830,1088,"Брюховичі, Вербова (1088)","смт. Брюховичі, вул. Львівська",49.91401,23.965385
831,1060,"Брюховичі, Курортна (1060)",вул. Львівська 21,49.904525,23.960071
832,1073,Брюховичі. Вокзал (1073),вул. Незалежності України (перехрестя з вул. Курортна),49.904022999999995,23.939987
833,1072,"Брюховичі, Івасюка (1072)","смт. Брюховичі, вул. Незалежності України, 2",49.901789,23.941604
834,1077,"Брюховичі, Смолиста (1077)",вул. Смолиста (перехрестя з вул. Соснова),49.894754999999996,23.946628
835,226,Личаківський цвинтар (226),"вул. Мечникова, 10",49.83408,24.052192
836,227,Інфекційна лікарня (227),"вул. Мечникова (Пекарська, 54)",49.832806,24.050338
837,239,Левицького (239),"вул. Левицького, 122",49.830341,24.049463
838,0197-01,Погулянка (197-01),"вул. А. Вахнянина, 27",49.828996999999994,24.056159
839,197,Погулянка (197),"вул. Вахнянина,27",49.829386,24.056939
840,238,Левицького (238),"вул. Левицького, 99",49.830464,24.049442000000003
841,225,Личаківський цвинтар (225),вул. Мечникова (вхід на цвинтар),49.833667,24.052039999999998
842,247,Мечникова (247),"вул. Личаківська, 107",49.838699,24.054382999999998
843,212,Провесінь (212),вул. Глинянський Тракт (навпроти № 165),49.842186,24.103070000000002
844,1185,"Лисиничі, Івасюка (1185)",с. Лисиничі,49.837875,24.120348999999997
845,1183,Лисиничі Центр (1183),"с. Лисиничі, вул. Винниківська",49.835384999999995,24.121570000000002
846,1182,Лисиничі. Героїв Крут (1182),"с. Лисиничі, вул. Винниківська",49.834317,24.126843
847,1024,"Винники, Госпіталь (1024)","м. Винники, вул. Івасюка, 31",49.826646000000004,24.13543
848,1021,Винна Гора (1021),"м. Винники, вул. Івасюка, 19",49.823228,24.136947
849,1020,"Винники, Винна Гора (1020)","м. Винники, вул. Винна Гора, 10",49.823608,24.136983999999998
850,1025,"Винники, Госпіталь (1025)","м. Винники, вул. Івасюка (навпроти 31)",49.826378000000005,24.135775
851,1181,Лисиничі. Героїв Крут (1181),"с. Лисиничі, вул. Винниківська",49.834554,24.126427
852,1184,Лисиничі Центр (1184),"с. Лисиничі, вул. Винниківська",49.835481,24.121616
853,1186,"Лисиничі, Івасюка (1186)",с. Лисиничі,49.838076,24.120542
854,402,Католицький університет (402),"вул. І. Франка,159",49.817763,24.025356
855,401,Карманського (401),вул. І. Франка 145,49.820378999999996,24.027484
856,713,Музей Франка (713),вул. І. Франка 125,49.822131,24.032507
857,9,Стрийський ринок (9),"вул. Волоська, 13",49.829566,24.032593
858,8,Стрийський ринок (8),"вул. Волоська (вул. І. Франка, 81)",49.829235,24.03289
859,706,Стрийський парк (706),"вул. Івана Франка, 112",49.825963,24.0334
860,33,Музей Франка (33),вул. І. Франка 150,49.822238,24.032257
861,38,Карманського (38),вул. І. Франка (навпроти № 145),49.820445,24.027356
862,712,Енергетична (712),"вул. Енергетична, 12",49.815603,24.030082
863,53,Магнус (53),"вул. Данилишина,9",49.844431,24.023275
864,774,Насінна (774),"вул. Кульчицької, 16-А",49.818311,23.9765
